Date,Time,Site,Device,Power,Volts,Energy,Frequency,Temperature
1/3/2020,7:00:00,SolarA,Inverter2,1237.546438,236.9343864,425112.6436,51.25877322,27.75834037
1/3/2020,7:15:00,SolarA,Inverter2,2141.436571,236.8353348,425648.0027,51.21512776,28.38146716
1/3/2020,7:30:00,SolarA,Inverter2,2991.885586,236.4462332,426395.9741,51.19756518,29.33469838
1/3/2020,7:45:00,SolarA,Inverter2,4029.133177,236.1864927,427403.2574,51.37685786,32.49136123
1/3/2020,8:00:00,SolarA,Inverter2,4928.641244,237.2144659,428635.4177,50.86159324,34.36186978
1/3/2020,8:15:00,SolarA,Inverter2,6026.811673,238.6849047,430142.1206,50.43803136,36.18172883
1/3/2020,8:30:00,SolarA,Inverter2,6885.742785,239.0814694,431863.5563,50.09881469,37.04894124
1/3/2020,8:45:00,SolarA,Inverter2,7701.321204,238.6148689,433788.8866,51.24333907,39.48811314
1/3/2020,9:00:00,SolarA,Inverter2,8708.556153,238.3845962,435966.0257,50.88409107,41.51007557
1/3/2020,9:15:00,SolarA,Inverter2,9427.001317,238.1763437,438322.776,51.54525961,43.59915017
1/3/2020,9:30:00,SolarA,Inverter2,10154.7563,238.3179775,440861.4651,50.95830825,45.4099481
1/3/2020,9:45:00,SolarA,Inverter2,10945.2451,238.2365736,443597.7763,50.58700965,46.90477421
1/3/2020,10:00:00,SolarA,Inverter2,11688.13137,239.0668686,446519.8092,50.17124693,50.53917608
1/3/2020,10:15:00,SolarA,Inverter2,12466.68819,240.1709616,449636.4812,50.93740108,53.4624842
1/3/2020,10:30:00,SolarA,Inverter2,13149.91522,238.3484422,452923.96,51.30574627,54.95491496
1/3/2020,10:45:00,SolarA,Inverter2,13668.50916,239.3537257,456341.0873,50.97152974,56.75444859
1/3/2020,11:00:00,SolarA,Inverter2,14181.87666,238.2610472,459886.5565,50.96934319,58.26650901
1/3/2020,11:15:00,SolarA,Inverter2,14627.9176,239.7875096,463543.5359,50.99756569,57.75257088
1/3/2020,11:30:00,SolarA,Inverter2,15109.92421,239.1340131,467321.0169,51.078524,58.69481705
1/3/2020,11:45:00,SolarA,Inverter2,15561.56647,238.9137518,471211.4086,50.59785947,59.49933606
1/3/2020,12:00:00,SolarA,Inverter2,16008.03124,239.1483601,475213.4164,51.39541434,61.07165088
1/3/2020,12:15:00,SolarA,Inverter2,16210.27109,237.9158868,479265.9841,51.15493025,60.16173438
1/3/2020,12:30:00,SolarA,Inverter2,16335.70279,239.9383912,483349.9098,50.83440099,60.89511625
1/3/2020,12:45:00,SolarA,Inverter2,16570.30399,241.1471213,487492.4858,51.40221635,60.28899447
1/3/2020,13:00:00,SolarA,Inverter2,16656.28672,238.9633477,491656.5575,51.14974608,61.29309384
1/3/2020,13:15:00,SolarA,Inverter2,16828.85502,239.1309025,495863.7713,51.14929866,60.39353659
1/3/2020,13:30:00,SolarA,Inverter2,16957.28356,239.6256523,500103.0922,51.0699999,61.47218666
1/3/2020,13:45:00,SolarA,Inverter2,16845.61224,243.6157595,504314.4952,51.51656597,62.28511903
1/3/2020,14:00:00,SolarA,Inverter2,16789.68068,241.2635363,508511.9154,51.04573029,63.39503808
1/3/2020,14:15:00,SolarA,Inverter2,16756.33464,240.8689824,512700.999,51.26426445,63.7779512
1/3/2020,14:30:00,SolarA,Inverter2,16699.44802,239.9044678,516875.861,51.35792949,64.18789078
1/3/2020,14:45:00,SolarA,Inverter2,16366.36072,240.2002348,520967.4512,51.17927899,64.01732656
1/3/2020,15:00:00,SolarA,Inverter2,16125.6897,238.7021678,524998.8737,50.90667214,63.75831482
1/3/2020,15:15:00,SolarA,Inverter2,15915.36819,239.408521,528977.7157,51.55081591,63.12845672
1/3/2020,15:30:00,SolarA,Inverter2,15412.98567,238.1630562,532830.9621,50.42608175,63.24113992
1/3/2020,15:45:00,SolarA,Inverter2,15078.96845,239.2730472,536600.7042,50.85539992,62.07152282
1/3/2020,16:00:00,SolarA,Inverter2,14867.49644,239.8611651,540317.5783,51.81361678,60.91727776
1/3/2020,16:15:00,SolarA,Inverter2,14342.98553,239.3328432,543903.3247,51.51027877,60.63931704
1/3/2020,16:30:00,SolarA,Inverter2,13775.14394,240.0583218,547347.1107,51.12250017,59.7310178
1/3/2020,16:45:00,SolarA,Inverter2,13035.55817,239.7725772,550606.0002,51.14552677,58.49775841
1/3/2020,17:00:00,SolarA,Inverter2,12446.62809,239.6135952,553717.6573,50.7580734,57.39928841
1/3/2020,17:15:00,SolarA,Inverter2,11827.47715,240.3257981,556674.5266,50.96360077,56.00466123
1/3/2020,17:30:00,SolarA,Inverter2,10955.69935,239.9104635,559413.4514,51.19187054,54.89615675
1/3/2020,17:45:00,SolarA,Inverter2,10200.06456,238.8477025,561963.4675,51.77183281,54.1951791
1/3/2020,18:00:00,SolarA,Inverter2,9392.131634,238.8846992,564311.5004,51.6370319,51.72275098
1/3/2020,18:15:00,SolarA,Inverter2,8645.36495,239.4704716,566472.8417,51.66976236,50.80229858
1/3/2020,18:30:00,SolarA,Inverter2,7800.784591,239.4532635,568423.0378,51.9263788,49.18577736
1/3/2020,18:45:00,SolarA,Inverter2,6839.700644,237.9535133,570132.963,50.25244801,46.36644806
1/3/2020,19:00:00,SolarA,Inverter2,5927.302439,237.348439,571614.7886,51.06821386,45.06626373
1/3/2020,19:15:00,SolarA,Inverter2,4781.186166,237.2997858,572810.0851,51.17936916,43.47487895
1/3/2020,19:30:00,SolarA,Inverter2,3284.763034,237.4199591,573631.2759,51.32742713,42.35803378
1/3/2020,19:45:00,SolarA,Inverter2,2129.123919,236.7511234,574163.5569,50.79619426,41.38596911
1/3/2020,20:00:00,SolarA,Inverter2,674.7338446,236.2698485,574332.2403,51.62595671,40.53167517
1/3/2020,20:15:00,SolarA,Inverter2,0,237.1800233,574332.2403,50.81526031,39.35800249
1/3/2020,20:30:00,SolarA,Inverter2,0,236.9877268,574332.2403,50.44269605,38.07407013
1/3/2020,20:45:00,SolarA,Inverter2,0,170.0303322,574332.2403,28.56818067,26.77630358
1/3/2020,21:00:00,SolarA,Inverter2,0,132.1136609,574332.2403,28.11479526,20.61971
1/3/2020,21:15:00,SolarA,Inverter2,0,27.21023296,574332.2403,6.483155195,4.955813526
1/3/2020,21:30:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,21:45:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,22:00:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,22:15:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,22:30:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,22:45:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,23:00:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,23:15:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,23:30:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,23:45:00,SolarA,Inverter2,0,0,574332.2403,0,0
1/3/2020,0:00:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,0:15:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,0:30:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,0:45:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,1:00:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,1:15:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,1:30:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,1:45:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,2:00:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,2:15:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,2:30:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,2:45:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,3:00:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,3:15:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,3:30:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,3:45:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,4:00:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,4:15:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,4:30:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,4:45:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,5:00:00,SolarA,Inverter3,0,0,432550.8905,0,0
1/3/2020,5:15:00,SolarA,Inverter3,0,10.48288352,432550.8905,2.567660878,2.104334258
1/3/2020,5:30:00,SolarA,Inverter3,0,177.3817899,432550.8905,37.78154369,15.30637188
1/3/2020,5:45:00,SolarA,Inverter3,0,237.3295139,432550.8905,51.01457356,20.97382377
1/3/2020,6:00:00,SolarA,Inverter3,0,237.8189228,432550.8905,51.0915808,22.70024393
1/3/2020,6:15:00,SolarA,Inverter3,0,237.1483934,432550.8905,50.57177215,22.80231083
1/3/2020,6:30:00,SolarA,Inverter3,118.4879734,237.4584079,432580.5125,51.00677726,24.02440662
1/3/2020,6:45:00,SolarA,Inverter3,820.7512441,238.3196773,432785.7003,51.12612835,24.47882039
1/3/2020,7:00:00,SolarA,Inverter3,1616.122862,239.1407251,433189.731,51.17786315,25.94626488
1/3/2020,7:15:00,SolarA,Inverter3,2727.82743,239.5798892,433871.6879,51.49803202,27.64761867
1/3/2020,7:30:00,SolarA,Inverter3,3677.143496,238.2351186,434790.9738,51.16852485,29.17523181
1/3/2020,7:45:00,SolarA,Inverter3,4769.310254,238.919732,435983.3013,50.23039823,30.71334301
1/3/2020,8:00:00,SolarA,Inverter3,5697.253723,238.614762,437407.6147,50.39457747,31.48123099
1/3/2020,8:15:00,SolarA,Inverter3,6611.85444,238.7272027,439060.5784,51.62524176,33.567505
1/3/2020,8:30:00,SolarA,Inverter3,7678.287353,240.7705171,440980.1502,50.79721365,36.04912214
1/3/2020,8:45:00,SolarA,Inverter3,8494.432371,240.9658218,443103.7583,51.03983584,38.14244951
1/3/2020,9:00:00,SolarA,Inverter3,9369.656737,239.4555538,445446.1725,50.7761458,41.31189588
1/3/2020,9:15:00,SolarA,Inverter3,9981.478396,239.2657717,447941.5421,50.95268168,43.74657025
1/3/2020,9:30:00,SolarA,Inverter3,10646.31731,239.9353192,450603.1214,51.4204202,45.14220624
1/3/2020,9:45:00,SolarA,Inverter3,11217.29181,240.6415233,453407.4443,51.06866294,47.88601354
1/3/2020,10:00:00,SolarA,Inverter3,11724.58503,240.8497776,456338.5906,50.91997271,50.54274266
1/3/2020,10:15:00,SolarA,Inverter3,12416.05952,241.4842439,459442.6055,50.87999802,53.44186447
1/3/2020,10:30:00,SolarA,Inverter3,12977.58634,240.9139439,462687.0021,50.41961606,55.59392633
1/3/2020,10:45:00,SolarA,Inverter3,13570.80109,242.1481671,466079.7023,50.56202627,57.26534452
1/3/2020,11:00:00,SolarA,Inverter3,13984.74268,240.9763994,469575.888,51.77966613,59.25699282
1/3/2020,11:15:00,SolarA,Inverter3,14339.59534,242.0475085,473160.7868,50.26022851,59.91451594
1/3/2020,11:30:00,SolarA,Inverter3,14687.00855,241.6283164,476832.539,51.53158107,60.67582165
1/3/2020,11:45:00,SolarA,Inverter3,14961.19683,241.2520915,480572.8382,51.44760926,61.29713647
1/3/2020,12:00:00,SolarA,Inverter3,15378.93305,241.8011612,484417.5715,50.55262381,61.45629596
1/3/2020,12:15:00,SolarA,Inverter3,15587.48608,241.1732495,488314.443,51.1359462,61.01003619
1/3/2020,12:30:00,SolarA,Inverter3,15491.04253,241.6713617,492187.2036,51.19988432,60.65332381
1/3/2020,12:45:00,SolarA,Inverter3,15603.08056,242.4651727,496087.9737,50.94258188,59.93116646
1/3/2020,13:00:00,SolarA,Inverter3,15526.61247,242.3344765,499969.6269,51.12656956,60.85437294
1/3/2020,13:15:00,SolarA,Inverter3,15606.7642,240.8079821,503871.3179,50.93980196,59.28434864
1/3/2020,13:30:00,SolarA,Inverter3,15448.14644,241.7880096,507733.3545,51.02356395,59.73126324
1/3/2020,13:45:00,SolarA,Inverter3,14970.78339,246.3493107,511476.0504,50.41435421,60.02050015
1/3/2020,14:00:00,SolarA,Inverter3,14865.98153,243.7241244,515192.5458,51.56464438,61.26865936
1/3/2020,14:15:00,SolarA,Inverter3,14768.74292,244.1327815,518884.7315,50.76541991,60.26317595
1/3/2020,14:30:00,SolarA,Inverter3,14489.86188,241.723301,522507.197,50.56875396,61.85050587
1/3/2020,14:45:00,SolarA,Inverter3,14196.77839,241.8276348,526056.3916,50.9630266,61.4131771
1/3/2020,15:00:00,SolarA,Inverter3,13669.72642,241.3902965,529473.8232,51.27772946,59.75855274
1/3/2020,15:15:00,SolarA,Inverter3,13275.53752,241.7971054,532792.7075,51.01084005,60.36907761
1/3/2020,15:30:00,SolarA,Inverter3,12604.76431,240.3720367,535943.8986,51.44598903,58.6264632
1/3/2020,15:45:00,SolarA,Inverter3,12155.10978,241.511234,538982.6761,50.1165375,57.70258317
1/3/2020,16:00:00,SolarA,Inverter3,11853.05362,242.0037216,541945.9395,50.68355577,57.20836079
1/3/2020,16:15:00,SolarA,Inverter3,11117.95357,241.8100717,544725.4279,50.20195194,55.78370083
1/3/2020,16:30:00,SolarA,Inverter3,10348.20693,241.7568634,547312.4796,51.10847569,54.45858712
1/3/2020,16:45:00,SolarA,Inverter3,9503.055633,241.6455426,549688.2435,50.74007927,54.26285763
1/3/2020,17:00:00,SolarA,Inverter3,8795.712007,241.8729405,551887.1715,50.96311061,52.04430426
1/3/2020,17:15:00,SolarA,Inverter3,7933.15934,241.2886977,553870.4613,50.64285523,49.1682574
1/3/2020,17:30:00,SolarA,Inverter3,6984.171815,241.0419593,555616.5043,51.02389033,49.4682272
1/3/2020,17:45:00,SolarA,Inverter3,6134.960602,240.6726706,557150.2444,50.71337137,48.23251845
1/3/2020,18:00:00,SolarA,Inverter3,5133.394027,240.6091917,558433.5929,50.14114102,46.52221956
1/3/2020,18:15:00,SolarA,Inverter3,4294.392851,240.6971822,559507.1912,51.69896111,44.6458434
1/3/2020,18:30:00,SolarA,Inverter3,3303.265562,240.2944052,560333.0075,51.10621737,42.74192237
1/3/2020,18:45:00,SolarA,Inverter3,2344.645862,239.9724329,560919.169,50.76755002,41.68565615
1/3/2020,19:00:00,SolarA,Inverter3,1383.207704,239.2706241,561264.9709,51.15982705,40.18630426
1/3/2020,19:15:00,SolarA,Inverter3,560.2805092,238.3820927,561405.0411,50.75412124,38.61438576
1/3/2020,19:30:00,SolarA,Inverter3,124.0132155,238.7818877,561436.0444,51.79417531,38.11891986
1/3/2020,19:45:00,SolarA,Inverter3,0,238.7036238,561436.0444,51.85559022,37.03617954
1/3/2020,20:00:00,SolarA,Inverter3,0,238.0568043,561436.0444,51.05280555,36.94954596
1/3/2020,20:15:00,SolarA,Inverter3,0,239.4290475,561436.0444,50.55469248,36.3768174
1/3/2020,20:30:00,SolarA,Inverter3,0,238.7069008,561436.0444,51.21076301,36.24359797
1/3/2020,20:45:00,SolarA,Inverter3,0,171.3035444,561436.0444,28.27677469,26.24992956
1/3/2020,21:00:00,SolarA,Inverter3,0,1.624647097,561436.0444,0.967548691,0.904156498
1/3/2020,21:15:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,21:30:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,21:45:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,22:00:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,22:15:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,22:30:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,22:45:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,23:00:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,23:15:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,23:30:00,SolarA,Inverter3,0,0,561436.0444,0,0
1/3/2020,23:45:00,SolarA,Inverter3,0,0,561436.0444,0,0
