Date,Time,Site,Device,Power,Volts,Energy,Frequency,Temperature
1/1/2020,10:15:00,SolarA,Inverter1,14736.90074,240.1270934,307373.4385,49.92185225,56.04090047
1/1/2020,10:30:00,SolarA,Inverter1,15435.94479,238.7862274,311232.4247,49.93887334,57.87220711
1/1/2020,10:45:00,SolarA,Inverter1,15898.75119,239.1777559,315207.1125,49.93948318,59.48611758
1/1/2020,11:00:00,SolarA,Inverter1,16327.52768,238.9907151,319288.9944,49.94127808,60.58222464
1/1/2020,11:15:00,SolarA,Inverter1,16673.28785,238.9931072,323457.3164,49.95862267,61.48622195
1/1/2020,11:30:00,SolarA,Inverter1,17057.35647,239.199495,327721.6555,49.99989961,62.29773316
1/1/2020,11:45:00,SolarA,Inverter1,17382.73536,239.1999969,332067.3393,49.95020326,63.05785286
1/1/2020,12:00:00,SolarA,Inverter1,17668.55174,238.8925325,336484.4773,49.9997995,63.45474624
1/1/2020,12:15:00,SolarA,Inverter1,17993.30008,238.6643141,340982.8023,50,63.43948145
1/1/2020,12:30:00,SolarA,Inverter1,18101.55412,238.7700952,345508.1908,50,63.43830591
1/1/2020,12:45:00,SolarA,Inverter1,18111.67549,240.8029561,350036.1097,49.95020116,63.43569396
1/1/2020,13:00:00,SolarA,Inverter1,17893.10261,239.5800319,354509.3853,49.99979949,63.69879773
1/1/2020,13:15:00,SolarA,Inverter1,17982.11839,239.6697343,359004.9149,49.92184058,63.25246766
1/1/2020,13:30:00,SolarA,Inverter1,17896.20156,240.4400358,363478.9653,49.90000153,63.30592566
1/1/2020,13:45:00,SolarA,Inverter1,17502.77408,243.594878,367854.6588,49.90000153,64.43064372
1/1/2020,14:00:00,SolarA,Inverter1,17487.04644,241.665941,372226.4205,49.93888257,64.8989987
1/1/2020,14:15:00,SolarA,Inverter1,17450.05388,240.3087913,376588.9339,49.91112794,65.34746403
1/1/2020,14:30:00,SolarA,Inverter1,16793.76685,239.5004492,380787.3756,49.90000153,65.59959689
1/1/2020,14:45:00,SolarA,Inverter1,16255.48635,239.2555072,384851.2472,49.92834706,65.06053634
1/1/2020,15:00:00,SolarA,Inverter1,15836.06602,239.28489,388810.2637,49.9997982,64.13787754
1/1/2020,15:15:00,SolarA,Inverter1,15418.62552,239.2473859,392664.9201,49.95504877,63.64831164
1/1/2020,15:30:00,SolarA,Inverter1,14722.65048,238.5844358,396345.5827,49.90013556,62.92262738
1/1/2020,15:45:00,SolarA,Inverter1,14065.56362,239.1198381,399861.9736,49.9498024,61.87562095
1/1/2020,16:00:00,SolarA,Inverter1,13533.14442,239.2399957,403245.2597,49.96168678,61.13189907
1/1/2020,16:15:00,SolarA,Inverter1,12837.4471,239.0556513,406454.6215,50,60.67413266
1/1/2020,16:30:00,SolarA,Inverter1,12013.05151,239.3347123,409457.8844,49.99405585,58.79555596
1/1/2020,16:45:00,SolarA,Inverter1,10991.98735,239.5295614,412205.8812,49.93947968,57.06995145
1/1/2020,17:00:00,SolarA,Inverter1,10112.99614,239.5764489,414734.1303,49.9997987,55.40721547
1/1/2020,17:15:00,SolarA,Inverter1,9185.977847,239.5237568,417030.6247,50,53.93884299
1/1/2020,17:30:00,SolarA,Inverter1,8045.407747,239.3917653,419041.9767,50,52.42566499
1/1/2020,17:45:00,SolarA,Inverter1,6992.900529,239.2079149,420790.2018,50,51.83359264
1/1/2020,18:00:00,SolarA,Inverter1,5618.525728,239.3483282,422194.8332,50,49.02748313
1/1/2020,18:15:00,SolarA,Inverter1,4443.394328,239.2812733,423305.6818,50,47.08093983
1/1/2020,18:30:00,SolarA,Inverter1,3517.655732,238.7869132,424185.0957,50,45.36012446
1/1/2020,18:45:00,SolarA,Inverter1,2461.742568,238.3606131,424800.5314,49.95504556,43.31307924
1/1/2020,19:00:00,SolarA,Inverter1,1494.100616,238.2022139,425174.0565,49.96162682,41.50139398
1/1/2020,19:15:00,SolarA,Inverter1,738.09858,237.3544875,425358.5812,49.98810718,40.09164741
1/1/2020,19:30:00,SolarA,Inverter1,177.889516,237.1004086,425403.0536,49.96189264,38.96826571
1/1/2020,19:45:00,SolarA,Inverter1,0,237.1000061,425403.0536,49.99603505,38.19159887
1/1/2020,20:00:00,SolarA,Inverter1,0,237.1000061,425403.0536,49.93175358,37.52334957
1/1/2020,20:15:00,SolarA,Inverter1,0,237.3275335,425403.0536,49.96051443,37.40398415
1/1/2020,20:30:00,SolarA,Inverter1,0,237.2005966,425403.0536,49.90020139,36.33262577
1/1/2020,20:45:00,SolarA,Inverter1,0,237.5908539,425403.0536,49.94496772,35.75936528
1/1/2020,21:00:00,SolarA,Inverter1,0,131.1295832,425403.0536,19.25197794,13.66960094
1/1/2020,21:15:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,21:30:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,21:45:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,22:00:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,22:15:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,22:30:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,22:45:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,23:00:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,23:15:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,23:30:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,23:45:00,SolarA,Inverter1,0,0,425403.0536,0,0
1/1/2020,0:00:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,0:15:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,0:30:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,0:45:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,1:00:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,1:15:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,1:30:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,1:45:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,2:00:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,2:15:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,2:30:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,2:45:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,3:00:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,3:15:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,3:30:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,3:45:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,4:00:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,4:15:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,4:30:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,4:45:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,5:00:00,SolarA,Inverter2,0,0,125403.0536,0,0
1/1/2020,5:15:00,SolarA,Inverter2,0,9.318328596,125403.0536,1.979254214,0.811494228
1/1/2020,5:30:00,SolarA,Inverter2,0,174.6703757,125403.0536,37.09101569,15.26927749
1/1/2020,5:45:00,SolarA,Inverter2,0,235.5815516,125403.0536,49.9394823,21.50227545
1/1/2020,6:00:00,SolarA,Inverter2,0,235.1804308,125403.0536,49.94425188,22.10747561
1/1/2020,6:15:00,SolarA,Inverter2,4.557629,235.1906649,125404.193,49.96051833,22.66895655
1/1/2020,6:30:00,SolarA,Inverter2,111.801122,236.1879073,125432.1433,49.96168869,23.36012768
1/1/2020,6:45:00,SolarA,Inverter2,581.636833,235.099844,125577.5525,49.98811167,24.47012362
1/1/2020,7:00:00,SolarA,Inverter2,1230.557563,235.9849925,125885.1919,49.96189492,25.86361556
1/1/2020,7:15:00,SolarA,Inverter2,2127.588369,236.1830354,126417.0889,49.98810658,27.47617983
1/1/2020,7:30:00,SolarA,Inverter2,2988.822032,235.5020074,127164.2945,49.90040301,29.04864193
1/1/2020,7:45:00,SolarA,Inverter2,4027.780178,235.8340641,128171.2395,49.90000153,31.03164509
1/1/2020,8:00:00,SolarA,Inverter2,4918.616387,235.6038691,129400.8936,49.90000153,32.70425304
1/1/2020,8:15:00,SolarA,Inverter2,6009.675187,237.6639978,130903.3124,49.94979931,34.6711511
1/1/2020,8:30:00,SolarA,Inverter2,6875.2101,237.7007995,132622.1149,49.90020215,36.55880053
1/1/2020,8:45:00,SolarA,Inverter2,7696.376849,237.4655171,134546.2091,49.94979887,38.48203687
1/1/2020,9:00:00,SolarA,Inverter2,8691.290862,237.1758745,136719.0318,49.9557486,40.88957376
1/1/2020,9:15:00,SolarA,Inverter2,9411.269321,236.8524638,139071.8492,49.93947001,42.52288475
1/1/2020,9:30:00,SolarA,Inverter2,10139.85511,236.8327744,141606.813,49.99979699,43.82998636
1/1/2020,9:45:00,SolarA,Inverter2,10929.40945,237.3555115,144339.1653,49.95021251,46.47541183
1/1/2020,10:00:00,SolarA,Inverter2,11675.99874,237.9671787,147258.165,49.99979853,49.24068839
1/1/2020,10:15:00,SolarA,Inverter2,12459.76472,239.383912,150373.1062,49.92185225,51.90870877
1/1/2020,10:30:00,SolarA,Inverter2,13133.88942,237.8257888,153656.5785,49.93887333,53.85990858
1/1/2020,10:45:00,SolarA,Inverter2,13663.99469,238.3765528,157072.5772,49.93948319,55.30835751
1/1/2020,11:00:00,SolarA,Inverter2,14169.71023,238.0633356,160615.0048,49.94127811,56.50819316
1/1/2020,11:15:00,SolarA,Inverter2,14623.85796,238.0758616,164270.9693,49.95862259,57.54484218
1/1/2020,11:30:00,SolarA,Inverter2,15098.45463,238.076703,168045.5829,49.9998996,58.37977959
1/1/2020,11:45:00,SolarA,Inverter2,15550.9863,238,171933.3295,49.95020332,58.97629544
1/1/2020,12:00:00,SolarA,Inverter2,15993.82607,237.9880995,175931.786,49.9997995,59.49859649
1/1/2020,12:15:00,SolarA,Inverter2,16203.75921,237.7371633,179982.7258,50,59.40039647
1/1/2020,12:30:00,SolarA,Inverter2,16323.14359,237.980587,184063.5117,50,59.59879195
1/1/2020,12:45:00,SolarA,Inverter2,16556.81784,239.9535516,188202.7162,49.95020116,59.5146547
1/1/2020,13:00:00,SolarA,Inverter2,16652.99637,238.7044082,192365.9653,49.99979949,60.0039443
1/1/2020,13:15:00,SolarA,Inverter2,16819.36221,237.9612517,196570.8058,49.92184058,59.83336647
1/1/2020,13:30:00,SolarA,Inverter2,16945.93085,238.4173378,200807.2885,49.90000153,60.04478264
1/1/2020,13:45:00,SolarA,Inverter2,16837.50084,242.6589241,205016.6637,49.90000153,61.34788822
1/1/2020,14:00:00,SolarA,Inverter2,16780.63539,240.9200713,209211.8226,49.94483134,62.0396409
1/1/2020,14:15:00,SolarA,Inverter2,16747.48789,240.394375,213398.6946,49.98810098,62.59343395
1/1/2020,14:30:00,SolarA,Inverter2,16691.88716,238.6479256,217571.6663,49.90040289,63.19839426
1/1/2020,14:45:00,SolarA,Inverter2,16352.34511,238.4443813,221659.7526,49.94495507,63.06513876
1/1/2020,15:00:00,SolarA,Inverter2,16117.71979,238.4222498,225689.1826,49.9998655,62.77150655
1/1/2020,15:15:00,SolarA,Inverter2,15899.9884,238.222547,229664.1797,49.95504877,62.55441398
1/1/2020,15:30:00,SolarA,Inverter2,15403.60759,237.8656002,233515.0816,49.90013556,62.1187811
1/1/2020,15:45:00,SolarA,Inverter2,15068.46893,238.2666209,237282.1988,49.9498024,61.41006562
1/1/2020,16:00:00,SolarA,Inverter2,14858.903,238.3000031,240996.9245,49.96168678,60.86920757
1/1/2020,16:15:00,SolarA,Inverter2,14341.6156,238.2433045,244582.3284,50,60.06105587
1/1/2020,16:30:00,SolarA,Inverter2,13765.8539,238.5129541,248023.7919,49.99405586,59.30201441
1/1/2020,16:45:00,SolarA,Inverter2,13018.65396,238.6467909,251278.4554,49.93947968,57.92235984
1/1/2020,17:00:00,SolarA,Inverter2,12432.96639,238.6533005,254386.697,49.9997987,56.40047468
1/1/2020,17:15:00,SolarA,Inverter2,11818.95693,238.5237568,257341.4362,50,54.9917609
1/1/2020,17:30:00,SolarA,Inverter2,10943.02993,238.3680004,260077.1937,50,54.0905017
1/1/2020,17:45:00,SolarA,Inverter2,10196.80902,237.8445116,262626.396,49.95504501,53.05105357
1/1/2020,18:00:00,SolarA,Inverter2,9375.040165,238.0687719,264970.156,49.96160026,51.26558096
1/1/2020,18:15:00,SolarA,Inverter2,8634.71667,238.3525064,267128.8352,50,49.73031059
1/1/2020,18:30:00,SolarA,Inverter2,7793.726698,238.0016035,269077.2669,50,48.02776908
1/1/2020,18:45:00,SolarA,Inverter2,6835.002355,237.2183628,270786.0175,49.98813244,46.10195968
1/1/2020,19:00:00,SolarA,Inverter2,5915.769349,236.8109302,272264.9598,49.96189537,44.40653499
1/1/2020,19:15:00,SolarA,Inverter2,4773.998199,236.0741354,273458.4593,50,42.73993386
1/1/2020,19:30:00,SolarA,Inverter2,3279.866044,236,274278.4258,50,41.28953922
1/1/2020,19:45:00,SolarA,Inverter2,2121.969545,235.9149493,274808.9182,49.99603462,40.13990284
1/1/2020,20:00:00,SolarA,Inverter2,667.494299,235.8354669,274975.7918,49.93175312,39.04149972
1/1/2020,20:15:00,SolarA,Inverter2,0,236.0777707,274975.7918,49.96051443,38.15700015
1/1/2020,20:30:00,SolarA,Inverter2,0,236.1000061,274975.7918,49.90020139,37.0915868
1/1/2020,20:45:00,SolarA,Inverter2,0,169.1299425,274975.7918,27.4615288,26.1793137
1/1/2020,21:00:00,SolarA,Inverter2,0,131.2874835,274975.7918,27.78483544,19.90359696
1/1/2020,21:15:00,SolarA,Inverter2,0,26.18776489,274975.7918,5.548915108,3.969865081
1/1/2020,21:30:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,21:45:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,22:00:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,22:15:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,22:30:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,22:45:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,23:00:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,23:15:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,23:30:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,23:45:00,SolarA,Inverter2,0,0,274975.7918,0,0
1/1/2020,0:00:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,0:15:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,0:30:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,0:45:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,1:00:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,1:15:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,1:30:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,1:45:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,2:00:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,2:15:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,2:30:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,2:45:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,3:00:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,3:15:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,3:30:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,3:45:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,4:00:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,4:15:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,4:30:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,4:45:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,5:00:00,SolarA,Inverter3,0,0,174975.7918,0,0
1/1/2020,5:15:00,SolarA,Inverter3,0,9.381664973,174975.7918,1.979254214,0.77982619
1/1/2020,5:30:00,SolarA,Inverter3,0,175.8396268,174975.7918,37.09101569,14.66382238
1/1/2020,5:45:00,SolarA,Inverter3,0,236.976194,174975.7918,49.93948225,20.58123821
1/1/2020,6:00:00,SolarA,Inverter3,0,236.5548153,174975.7918,49.94425192,21.36262304
1/1/2020,6:15:00,SolarA,Inverter3,0,236.2572451,174975.7918,49.98887857,21.82335605
1/1/2020,6:30:00,SolarA,Inverter3,109.3578542,236.7202798,175003.1313,50,22.48350436
1/1/2020,6:45:00,SolarA,Inverter3,804.4430287,236.782593,175204.242,49.97164015,23.67012438
1/1/2020,7:00:00,SolarA,Inverter3,1611.328703,237.7518344,175607.0742,49.96169414,24.93468347
1/1/2020,7:15:00,SolarA,Inverter3,2714.684484,238.0286437,176285.7453,49.98810658,26.41566126
1/1/2020,7:30:00,SolarA,Inverter3,3662.577698,237.298065,177201.3898,49.90040301,27.98100508
1/1/2020,7:45:00,SolarA,Inverter3,4763.222008,237.7221314,178392.1953,49.90000153,29.81440976
1/1/2020,8:00:00,SolarA,Inverter3,5688.289942,237.5219296,179814.2677,49.90000153,31.23984318
1/1/2020,8:15:00,SolarA,Inverter3,6601.208244,238.2571621,181464.5698,49.94979931,32.66245019
1/1/2020,8:30:00,SolarA,Inverter3,7669.371976,239.7111071,183381.9128,49.90020215,34.88692945
1/1/2020,8:45:00,SolarA,Inverter3,8478.817585,239.5643181,185501.6172,49.94979887,37.02763672
1/1/2020,9:00:00,SolarA,Inverter3,9358.476303,239.0552221,187841.2363,49.9557486,39.85299102
1/1/2020,9:15:00,SolarA,Inverter3,9973.717357,238.8762288,190334.6656,49.93947001,42.05962231
1/1/2020,9:30:00,SolarA,Inverter3,10635.67923,239.0874929,192993.5854,49.99979699,43.95766001
1/1/2020,9:45:00,SolarA,Inverter3,11214.37562,239.4532092,195797.1793,49.95021251,46.76429004
1/1/2020,10:00:00,SolarA,Inverter3,11717.41123,239.6251739,198726.5321,49.99979853,49.54068762
1/1/2020,10:15:00,SolarA,Inverter3,12409.99511,241.4159971,201829.0309,49.92185225,52.32207494
1/1/2020,10:30:00,SolarA,Inverter3,12960.23881,240.1216815,205069.0906,49.93887333,54.6939412
1/1/2020,10:45:00,SolarA,Inverter3,13557.80041,240.755519,208458.5407,49.93948315,56.44283999
1/1/2020,11:00:00,SolarA,Inverter3,13975.78176,240.5758458,211952.4861,49.94127816,57.9922813
1/1/2020,11:15:00,SolarA,Inverter3,14333.25009,240.3000031,215535.7987,49.95862259,59.14484065
1/1/2020,11:30:00,SolarA,Inverter3,14685.19311,240.4368932,219207.0969,49.9998996,59.85678527
1/1/2020,11:45:00,SolarA,Inverter3,14956.32661,240.1725772,222946.1786,49.95020332,60.23448669
1/1/2020,12:00:00,SolarA,Inverter3,15366.22659,240.601617,226787.7352,49.9997995,60.03657724
1/1/2020,12:15:00,SolarA,Inverter3,15571.32721,240.2371663,230680.567,50,59.66200469
1/1/2020,12:30:00,SolarA,Inverter3,15479.22295,240.3576005,234550.3728,50,59.20674802
1/1/2020,12:45:00,SolarA,Inverter3,15591.67569,242.1968297,238448.2917,49.95020116,59.23189837
1/1/2020,13:00:00,SolarA,Inverter3,15523.39242,240.973491,242329.1398,49.99979949,59.69859718
1/1/2020,13:15:00,SolarA,Inverter3,15600.06547,240.044586,246229.1562,49.92184058,59.11064308
1/1/2020,13:30:00,SolarA,Inverter3,15441.38935,240.6724304,250089.5035,49.90000153,58.4200471
1/1/2020,13:45:00,SolarA,Inverter3,14960.36704,245.034355,253829.5953,49.90000153,59.09235686
1/1/2020,14:00:00,SolarA,Inverter3,14854.57995,243.2609225,257543.2403,49.94483134,59.42619661
1/1/2020,14:15:00,SolarA,Inverter3,14759.29506,242.8338504,261233.064,49.98810106,59.64785586
1/1/2020,14:30:00,SolarA,Inverter3,14477.24068,241.0921792,264852.3742,49.90040292,60.18610873
1/1/2020,14:45:00,SolarA,Inverter3,14192.22712,240.9332569,268400.431,49.94495496,59.51156124
1/1/2020,15:00:00,SolarA,Inverter3,13660.58335,240.832617,271815.5768,49.99986549,58.98030806
1/1/2020,15:15:00,SolarA,Inverter3,13264.36991,240.4091246,275131.6693,49.95504877,58.89770231
1/1/2020,15:30:00,SolarA,Inverter3,12595.60477,239.6671999,278280.5705,49.90013556,58.19025989
1/1/2020,15:45:00,SolarA,Inverter3,12145.29055,240.3221034,281316.8931,49.9498024,57.20779338
1/1/2020,16:00:00,SolarA,Inverter3,11844.82605,240.3999939,284278.0996,49.96168678,56.06259035
1/1/2020,16:15:00,SolarA,Inverter3,11108.0731,240.3432953,287055.1179,50,55.00436273
1/1/2020,16:30:00,SolarA,Inverter3,10338.48398,240.4463336,289639.7389,49.99405586,53.95180104
1/1/2020,16:45:00,SolarA,Inverter3,9489.800227,240.6475489,292012.189,49.93947968,52.32665947
1/1/2020,17:00:00,SolarA,Inverter3,8778.512143,240.6910244,294206.817,49.9997987,50.64231674
1/1/2020,17:15:00,SolarA,Inverter3,7924.642404,240.5237568,296187.9776,50,48.65853489
1/1/2020,17:30:00,SolarA,Inverter3,6972.001288,240.0843372,297930.9779,50,47.8372372
1/1/2020,17:45:00,SolarA,Inverter3,6124.78447,239.7118839,299462.174,49.95504501,47.06476967
1/1/2020,18:00:00,SolarA,Inverter3,5121.818903,239.799601,300742.6288,49.96160026,44.96065642
1/1/2020,18:15:00,SolarA,Inverter3,4287.84755,239.8290309,301814.5907,50,43.65338026
1/1/2020,18:30:00,SolarA,Inverter3,3294.437719,239.3270216,302638.2001,50,42.24548723
1/1/2020,18:45:00,SolarA,Inverter3,2327.487872,238.6679292,303220.072,49.98813244,40.52002027
1/1/2020,19:00:00,SolarA,Inverter3,1380.649253,238.505237,303565.2344,49.96189537,39.2915227
1/1/2020,19:15:00,SolarA,Inverter3,549.6262161,237.4050831,303702.6409,49.98810723,37.63493321
1/1/2020,19:30:00,SolarA,Inverter3,116.9359161,237.4283192,303731.8749,49.96189264,36.68801316
1/1/2020,19:45:00,SolarA,Inverter3,0,237.3333607,303731.8749,49.99603505,36.46782244
1/1/2020,20:00:00,SolarA,Inverter3,0,237.337823,303731.8749,49.93175358,36.29813235
1/1/2020,20:15:00,SolarA,Inverter3,0,237.4851778,303731.8749,49.96051443,36.13214498
1/1/2020,20:30:00,SolarA,Inverter3,0,237.3623185,303731.8749,49.90020139,35.80996419
1/1/2020,20:45:00,SolarA,Inverter3,0,170.2649264,303731.8749,27.4615288,25.5123843
1/1/2020,21:00:00,SolarA,Inverter3,0,0.47692703,303731.8749,0.066722462,0.07139866
1/1/2020,21:15:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,21:30:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,21:45:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,22:00:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,22:15:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,22:30:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,22:45:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,23:00:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,23:15:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,23:30:00,SolarA,Inverter3,0,0,303731.8749,0,0
1/1/2020,23:45:00,SolarA,Inverter3,0,0,303731.8749,0,0
